ts,open,high,low,close,volume
2023-08-14T21:00:00+00:00,29344.62,29350.85,29341.89,29350.23,1800.0
2023-08-14T21:30:00+00:00,29350.23,29374.19,29347.21,29369.39,291.0
2023-08-14T22:00:00+00:00,29369.39,29453.25,29363.92,29440.22,2713.0
2023-08-14T22:30:00+00:00,29438.55,29450.56,29406.03,29410.19,2227.0
2023-08-14T23:00:00+00:00,29410.0,29415.54,29398.21,29404.71,1767.0
2023-08-14T23:30:00+00:00,29404.63,29421.78,29398.45,29406.16,1340.0
2023-08-15T00:00:00+00:00,29405.5,29434.31,29387.95,29413.43,1991.0
2023-08-15T00:30:00+00:00,29413.43,29413.43,29371.85,29410.26,2932.0
2023-08-15T01:00:00+00:00,29411.09,29423.75,29380.1,29389.66,1888.0
2023-08-15T01:30:00+00:00,29389.66,29392.63,29348.3,29379.08,3067.0
2023-08-15T02:00:00+00:00,29378.58,29379.08,29350.25,29368.26,1751.0
2023-08-15T02:30:00+00:00,29364.27,29392.4,29336.97,29349.81,2090.0
2023-08-15T03:00:00+00:00,29348.85,29369.09,29343.46,29355.64,1444.0
2023-08-15T03:30:00+00:00,29355.65,29371.64,29334.62,29364.17,1173.0
2023-08-15T04:00:00+00:00,29363.97,29371.17,29344.76,29347.46,1296.0
2023-08-15T04:30:00+00:00,29347.55,29363.28,29337.55,29343.76,1619.0
2023-08-15T05:00:00+00:00,29343.83,29364.06,29324.5,29351.36,1967.0
2023-08-15T05:30:00+00:00,29348.94,29355.92,29321.69,29336.77,1162.0
2023-08-15T06:00:00+00:00,29336.77,29356.19,29321.99,29325.83,3912.0
2023-08-15T06:30:00+00:00,29326.48,29345.12,29317.96,29341.25,974.0
2023-08-15T07:00:00+00:00,29341.25,29342.26,29316.9,29320.18,2964.0
2023-08-15T07:30:00+00:00,29320.08,29397.69,29309.89,29372.75,3368.0
2023-08-15T08:00:00+00:00,29372.61,29394.44,29355.48,29387.45,3528.0
2023-08-15T08:30:00+00:00,29388.54,29417.76,29378.57,29379.54,2334.0
2023-08-15T09:00:00+00:00,29379.04,29412.04,29370.86,29406.48,2791.0
2023-08-15T09:30:00+00:00,29405.5,29409.97,29367.84,29375.64,4574.0
2023-08-15T10:00:00+00:00,29376.14,29382.95,29349.08,29367.09,4425.0
2023-08-15T10:30:00+00:00,29367.54,29383.75,29360.57,29362.57,1912.0
2023-08-15T11:00:00+00:00,29362.14,29364.16,29348.0,29348.25,3071.0
2023-08-15T11:30:00+00:00,29348.26,29351.42,29311.37,29322.58,3339.0
2023-08-15T12:00:00+00:00,29322.58,29349.71,29322.08,29323.71,2351.0
